Time,X,Y,Z,Q0,Q1,Q2,Q3,Velocity,Acceleration,Mach
8.379863516523152,-87.91445993222813,-0.019835565811001144,701.8135840198755,0.5643493008587632,-0.25784828598271003,-0.19248976827158254,0.7602444822160924,17.169289979029454,-9.571397210626742,0.050056239005916776
8.389863516523151,-87.98318341356143,-0.01985079199831406,701.9704008076895,0.5624951752085272,-0.2594170124511712,-0.1928438298236005,0.7609948123412285,17.073653405891644,-9.555868026109238,0.04977741517752666
8.399863516523151,-88.05188373933382,-0.01986601305534397,702.1261839229173,0.560647488662779,-0.2609798849833576,-0.19318777055205186,0.7617363283922977,16.978172618507273,-9.54023849650639,0.04949904553500663
8.409863516523151,-88.12056104712396,-0.01988122901257244,702.2809340071949,0.5588062582039094,-0.2625369240965245,-0.19352171429838125,0.7624691016469817,16.88284863596152,-9.524505458394401,0.04922113304945049
8.41986351652315,-88.18921547415873,-0.019896439900403084,702.4346516975484,0.5569714913634144,-0.2640881799982704,-0.19384580822139738,0.7631931925940288,16.78768250933939,-9.508665674209055,0.04894368078524604
8.42986351652315,-88.257847157313,-0.019911645749161516,702.5873376264059,0.5551431863859587,-0.2656337319605368,-0.1941602217950076,0.7639086508999187,16.692675322477342,-9.49271583017412,0.0486666919022663
8.43986351652315,-88.32645623310921,-0.019926846589095285,702.73899242161,0.5533213324118073,-0.267173687645739,-0.19446514578849425,0.7646155154026872,16.59782819273591,-9.47665253416551,0.048390169658122185
8.44986351652315,-88.39504283771714,-0.01994204245037379,702.8896167064289,0.5515059096763001,-0.26870818238854544,-0.19476079123284273,0.7653138141319389,16.503142271794037,-9.460472313513833,0.04811411741047824
8.45986351652315,-88.4636071069534,-0.019957233363088196,703.0392110995685,0.549696889725027,-0.2702373784367853,-0.19504738837649072,0.7660035643539876,16.40861874646564,-9.444171612746459,0.047838538619433345
8.46986351652315,-88.53214917628105,-0.019972419357251324,703.1877762151842,0.5478942356433453,-0.2717614641549153,-0.19532518563372214,0.7666847726409995,16.31425883953911,-9.427746791261029,0.047563436849968256
8.47986351652315,-88.60066918080904,-0.019987600462797545,703.3353126628919,0.5460979022988837,-0.27328065319342093,-0.19559444852878388,0.7673574349629481,16.220063810640422,-9.411194120932464,0.047288815774461875
8.48986351652315,-88.66916725529164,-0.020002776709582653,703.4818210477803,0.544307836595675,-0.27479518362746347,-0.19585545863865456,0.76802153680114,16.126034957120467,-9.394509783651188,0.04701467917527833
8.499863516523149,-88.7376435341279,-0.02001794812738373,703.6273019704222,0.5425239777385774,-0.27630531706801426,-0.196108512537246,0.7686770532820285,16.0321736149674,-9.377689868790185,0.04674103094742683
8.509863516523149,-88.8060981513609,-0.020033114745898997,703.7717560268858,0.5407462575066567,-0.2778113377486414,-0.19635392074366947,0.7693239493299956,15.938481159744667,-9.360730370599299,0.04646787510129641
8.519863516523149,-88.87453124067704,-0.02004827659474765,703.9151838087461,0.5389746005342297,-0.27931355159103266,-0.19659200667704935,0.7699621798377633,15.84495900755542,-9.343627185524724,0.0461952157654677
8.529863516523148,-88.94294293540528,-0.02006343370346969,704.0575859030962,0.5372089245982964,-0.2808122852522519,-0.19682310562022043,0.7705916898530761,15.751608616034176,-9.32637610945278,0.04592305718960401
8.539863516523148,-89.01133336851626,-0.020078586101525728,704.1989628925589,0.5354491409111243,-0.2823078851566364,-0.19704756369449813,0.7712124147802907,15.65843148536637,-9.308972834872407,0.04565140374742382
8.549863516523148,-89.07970267262142,-0.020093733818296797,704.3393153552977,0.5336951544167886,-0.2838007165151485,-0.19726573684756668,0.7718242805955078,15.565429159336732,-9.333728854447713,0.045380259939757236
8.559863516523148,-89.14805021303351,-0.020108876713163314,704.4786423045496,0.5319468642301786,-0.28529116245534225,-0.1974779900423311,0.7724272038856856,15.471756908277419,-9.40724042035879,0.04510716299789335
8.569863516523148,-89.21636987615211,-0.020124013431612627,704.6169316364246,0.5302041695458242,-0.286779628315109,-0.19768470411853856,0.773021084272929,15.37728435092956,-9.437099881160066,0.04483173280154391
8.579863516523147,-89.28466075294072,-0.020139143772241085,704.7541819066756,0.5284669691893392,-0.2882665414527565,-0.1978862750364921,0.7736058048516312,15.28301491065422,-9.416711553412142,0.04455689478324845
8.589863516523147,-89.35292303227214,-0.020154267776894833,704.8903939070576,0.5267351550963402,-0.2897523445629226,-0.19808310399992257,0.77418124151192,15.188950119861321,-9.39616743597287,0.0442826534106744
8.599863516523147,-89.42115690240172,-0.02016938548728321,705.0255684228428,0.5250086126226807,-0.2912374943260237,-0.19827559623327157,0.7747472633719373,15.095091561934767,-9.375462368506305,0.04400901330010136
8.609863516523147,-89.48936255096666,-0.020184496944978602,705.159706232841,0.5232872210988581,-0.29272246031349514,-0.1984641601483896,0.7753037328637735,15.0014408724912,-9.354591062992654,0.04373597922009096
8.619863516523147,-89.55754016498526,-0.020199602191416276,705.2928081094212,0.5215708543470846,-0.2942077239077806,-0.19864920652660595,0.7758505058503624,14.907999740674919,-9.294750739042797,0.04346355609526215
8.629863516523146,-89.6256906630381,-0.02021470143011445,705.4248762346126,0.5198593810397741,-0.29569377713360884,-0.19883114755628312,0.7763874319333822,14.815545857710347,-9.189901743694463,0.04319401124696894
8.639863516523146,-89.69382019324443,-0.020229796023233666,705.5559228664955,0.5181526601158176,-0.2971811170303188,-0.19901038921665573,0.7769143614791834,14.724201705801033,-9.12476678223777,0.04292770176618377
8.649863516523146,-89.76192993329526,-0.02024488623169994,705.6859505743568,0.5164505418388146,-0.2986702439389353,-0.19918733036347705,0.7774311456558586,14.633050522065595,-9.105364660535429,0.04266195487482681
8.659863516523146,-89.83002001164719,-0.02025997208397377,705.8149598875494,0.5147528743098596,-0.30016166541829414,-0.19936236979573685,0.7779376286732373,14.542094412590329,-9.085748986016142,0.04239677671309134
8.669863516523145,-89.89809055638186,-0.02027505360843257,705.9429513310997,0.5130595038505166,-0.30165589554697203,-0.1995359058012526,0.7784336478337428,14.451335542345277,-9.06591379487088,0.042132173592843374
